what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358719174195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719177791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719178038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358719180033
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719180670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719182778
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358719193005
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358719203179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358719206973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358719210337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358719267552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1358719275675
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1358719281238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719281699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719291338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719300817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719357922
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358719363623
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1358719367919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719368861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719372089
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1358719383811
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358719420516
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358719423289
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1358719423289
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358719424450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358719426465
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358719426465
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1358719430403
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1358719437755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719438102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1358719441734
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1358719446525
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1358719479317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1358719483456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1358719491993
